objectid,filename,title,format,subject,creator,date,description,,location,latitude,longitude,source,identifier,type,youtubeid,language,rights,rightsstatement,polaridad,tipologia,soporte,iluminacion,tono,proceso
transparencia_058,transparencia_058.jpg,Agfacolor,image/jpeg,Agfacolor; Caracol Reina; Turismo Caribeño,Anónimo,1960,"Fotografía a color de una pareja posando sobre una embarcación en un entorno costero tropical, sosteniendo cuatro grandes ejemplares de caracol reina (Aliger gigas). El hombre viste una polo oscura, bañador y porta una máscara de buceo circular clásica sobre su frente, mientras que la mujer viste un traje de baño rojo con patrones. La imagen está enmarcada en una montura original de diapositiva Agfacolor.",,"Nassau, Bahamas",25.0443,-77.3504,Archivo Histórico Vision,d43dcb,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Diapositiva,Película,Transmisión,Policromático,Transparencia a color (diapositiva) de 35mm
transparencia_059,transparencia_059.jpg,Cataratas del Niágara,image/jpeg,Cataratas del Niágara; Maid of the Mist; Agfacolor,Anónimo,Hacia 1960,"Fotografía tipo diapositiva que captura a un grupo de turistas a bordo del barco 'Maid of the Mist' en las Cataratas del Niágara. En el centro, una mujer joven sonríe a la cámara mientras viste un impermeable negro de vinilo con capucha, típico de la atracción durante mediados del siglo XX, con la densa bruma de la caída de agua (Horseshoe Falls) de fondo.",,"Cataratas del Niágara, Ontario, Canadá / Nueva York, EE.UU.",43.0799,-79.0763,Archivo Histórico Vision,i22kj,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Diapositiva,Película,Transmisión,Policromático,Diapositiva en color (transparencia) de 35mm
transparencia_060,transparencia_060.jpg,Traje tradicional griego,image/jpeg,Traje tradicional griego; Estudio Foto Olympic; Diapositiva Kodachrome,Foto Olympic (Estudio fotográfico),Década de 1960,"Retrato de una mujer joven ataviada con un traje tradicional griego de gala, probablemente el estilo de Amalia o regional de Ática. La fotografía está capturada en una diapositiva de 35 mm producida por el estudio 'Foto Olympic' en Atenas. La mujer posa sentada frente a un entorno natural con vegetación difuminada al fondo. El traje incluye un 'fermeli' (chaqueta bordada) de color granate y una falda amplia de seda clara, elementos típicos de la indumentaria folclórica helénica utilizada en festividades o retratos de estudio de mediados del siglo XX.",,"Avenida Vouliagmenis 65, Atenas, Grecia",37.9576,23.7385,Archivo Histórico Vision,ic3klu,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Diapositiva,Película,Transmisión,Policromático,Impresión plata gelatina de revelado
transparencia_061,transparencia_061.jpg,Kotzebue,image/jpeg,Kotzebue; Alaska Airlines; Ártico,Anónimo,Circa 1965,"Fotografía de un viajero posando frente a un cartel de bienvenida de Alaska Airlines en Kotzebue, Alaska. El cartel identifica a la ciudad como la 'Capital Mundial del Oso Polar', un eslogan turístico prominente antes de las restricciones de caza de 1972. La imagen está capturada en una diapositiva Kodachrome, lo que resalta los colores vibrantes del cielo ártico y la nieve.",,"Aeropuerto Ralph Wien Memorial (OTZ), Kotzebue, Alaska, Estados Unidos",66.8847,-162.5986,Archivo Histórico Vision,qnjjeh,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Diapositiva,Película,Transmisión,Policromático,Diapositiva en color de 35mm montada en cartón
transparencia_062,transparencia_062.jpg,Paseo de la Reforma,image/jpeg,Paseo de la Reforma; Estatua de Carlos IV; Arquitectura Moderna,Anónimo (Fotografía producida para la serie comercial de GAF Pana-Vue),Década de 1960,"Vista nocturna histórica de la Glorieta del Caballito en la Ciudad de México, capturada desde una altura elevada que muestra la intersección del Paseo de la Reforma, la Avenida Juárez y la calle de Bucareli. La imagen destaca la estatua ecuestre de Carlos IV de Manuel Tolsá en su ubicación original, rodeada de luminosos letreros de neón publicitarios (como el de Cerveza Superior) y el flujo vehicular de la época. A la derecha sobresale la arquitectura del Edificio El Moro, sede de la Lotería Nacional.",,"Glorieta de El Caballito, Ciudad de México, México",19.4357,-99.1488,Archivo Histórico Vision,1gq2qq,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Diapositiva,Película,Transmisión,Policromático,Diapositiva a color de 35mm montada en cartón
transparencia_063,transparencia_063.jpg,Cebra de montaña,image/jpeg,Cebra de montaña; Zoológico de San Diego; Diapositiva Pana-Vue,GAF Corporation (Fotógrafo comercial no acreditado),1970,"Una diapositiva a color de 1970 que muestra una cebra de montaña de Hartmann (Equus zebra hartmannae) en su recinto del Zoológico de San Diego. La imagen captura al animal de perfil en un entorno diseñado con rocas artificiales, típico de la museografía zoológica de mediados del siglo XX.",,"San Diego Zoo, Balboa Park, San Diego, California, EE. UU.",32.7353,-117.149,Archivo Histórico Vision,xuq0z,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Diapositiva,Película,Transmisión,Policromático,Impresión plata gelatina de revelado
transparencia_064,transparencia_064.jpg,Feria Mundial de Nueva York 1964-1965,image/jpeg,Feria Mundial de Nueva York 1964-1965; Pabellón de Hong Kong; Arquitectura efímera,Ludolf Burkhardt,1964-1965,"Vista nocturna del Pabellón de Hong Kong durante la Feria Mundial de Nueva York de 1964-1965, celebrada en Flushing Meadows-Corona Park. La imagen captura la fachada de arquitectura tradicional china profusamente iluminada, destacando el restaurante Crown Colony y el ambiente vibrante del sector internacional de la feria durante las horas de la noche.",,"Flushing Meadows-Corona Park, Queens, Nueva York",40.745,-73.847,Archivo Histórico Vision,crw7uh,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Diapositiva,Película,Transmisión,Policromático,Impresión plata gelatina de revelado
transparencia_065,transparencia_065.jpg,Feria Mundial de Nueva York 1964-1965,image/jpeg,Feria Mundial de Nueva York 1964-1965; Unisphere; Arquitectura futurista,Ludolf Burkhardt,1964-1965,"Vista aérea capturada durante la Feria Mundial de Nueva York de 1964-1965, centrada en el Pabellón de Nueva Jersey con sus distintivos módulos de techo cuadrado y postes de soporte altos. En el plano medio destaca la Unisphere, el icono central de la feria, rodeada de sus fuentes. Al fondo es visible el Shea Stadium, inaugurado en 1964, subrayando el desarrollo urbano y tecnológico de la época del 'Space Age'.",,"Flushing Meadows-Corona Park, Queens, Nueva York",40.7461,-73.8451,Archivo Histórico Vision,flccr,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Diapositiva,Película,Transmisión,Policromático,Impresión plata gelatina de revelado
transparencia_066,transparencia_066.jpg,Ektachrome,image/jpeg,Ektachrome; Moda años 60; Retrato de estudio,Anónimo,1964-1968,"Retrato de estudio de una mujer joven que personifica la estética 'mod' de mediados de la década de 1960. La modelo viste un sombrero de ala ancha en color turquesa y posa con un maquillaje de ojos marcado (estilo 'cat-eye') frente a un fondo de cortinajes verdes texturizados, característicos de la fotografía comercial y de moda de la época.",,"Rochester, Nueva York (Sede de Eastman Kodak)",43.1566,-77.6088,Archivo Histórico Vision,khv47,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Diapositiva,Película,Transmisión,Policromático,Transparencia de color (diapositiva) de 35mm
transparencia_067,transparencia_067.jpg,Ektachrome,image/jpeg,Ektachrome; Moda años 60; Retrato de estudio,Fotógrafo de planta de Eastman Kodak Company,c. 1962,"Retrato de estudio de una joven modelo con peinado estilo bouffant y maquillaje de ojos marcado, característico de principios de la década de 1960. La imagen está capturada en una transparencia de color Kodak Ektachrome, montada en su marco original de cartón de la época.",,"Rochester, Nueva York, Estados Unidos",43.1566,-77.6088,Archivo Histórico Vision,l9cuwo,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Diapositiva,Película,Transmisión,Policromático,Transparencia (diapositiva) en color de formato cuadrado
transparencia_068,transparencia_068.jpg,Kodachrome,image/jpeg,Kodachrome; Retrato decimonónico; Archivo histórico,Anónimo (Personal de archivo institucional),Década de 1970,"Reproducción fotográfica en formato de diapositiva de un retrato pictórico o litográfico del siglo XIX. La imagen captura a una mujer de la élite social sentada, ataviada con un vestido de crinolina oscura y detalles de encaje blanco en el cuello y puños, característico de la moda romántica. La presencia de un epígrafe bajo la imagen indica que se trata de un registro documental de una obra de arte, posiblemente para un catálogo institucional o educativo.",,"Ciudad de México, México",19.4361,-99.1319,Archivo Histórico Vision,fydnx9,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Diapositiva,Película,Transmisión,Policromático,Diapositiva de 35mm montada en cartón de 5x5 cm
transparencia_069,transparencia_069.jpg,Juan Cordero,image/jpeg,Juan Cordero; Arquitectos Agea; Pintura Académica Mexicana,Juan Cordero (Pintor original),"1847 (Obra original), diapositiva ca. 1960-1975","Diapositiva a color que reproduce el óleo 'Retrato de los arquitectos Juan y Ramón Agea', realizado por el pintor mexicano Juan Cordero en 1847 durante su estancia en Roma. La obra original muestra a los hermanos arquitectos, becarios de la Academia de San Carlos, sosteniendo un plano o libro, representando el ideal académico del siglo XIX.",,"Ciudad de México, México",19.4361,-99.1394,Archivo Histórico Vision,gu5wuo,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Diapositiva,Película,Transmisión,Policromático,Impresión plata gelatina de revelado
transparencia_070,transparencia_070.jpg,Kodachrome,image/jpeg,Kodachrome; Retrato romántico; Material de archivo,Anónimo,1972-1980 (diapositiva); c. 1850 (pintura original),"Reproducción fotográfica en diapositiva a color de un retrato pictórico femenino del siglo XIX. La imagen muestra a una mujer con vestimenta y peinado característicos de la época romántica, capturada probablemente de un catálogo de arte o una exhibición museística sobre soporte de película reversible.",,"Madrid, España",40.416775,-3.70379,Archivo Histórico Vision,ucajqh,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Diapositiva,Película,Transmisión,Policromático,Impresión plata gelatina de revelado
transparencia_071,transparencia_071.jpg,Guerra Fría,image/jpeg,Guerra Fría; Puerta de Brandeburgo; República Democrática Alemana,Anónimo,Década de 1980,"Vista de la Puerta de Brandeburgo capturada desde la Pariser Platz en el sector oriental de Berlín (RDA). La imagen muestra la icónica estructura neoclásica con la bandera de la Alemania del Este ondeando sobre la cuadriga, en un entorno despejado de tráfico civil debido a su ubicación dentro de la zona de seguridad restringida durante la Guerra Fría.",,"Pariser Platz, Berlín, Alemania",52.51627,13.3777,Archivo Histórico Vision,2xaxf6,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Diapositiva,Película,Transmisión,Policromático,Impresión plata gelatina de revelado
transparencia_072,transparencia_072.jpg,Turismo fluvial,image/jpeg,Turismo fluvial; Moda baño años 20; Autocromo,Arthur Frederick Dadson,circa 1925,"Una escena bucólica de ocio estival en los Norfolk Broads, Inglaterra, a mediados de la década de 1920. La imagen captura a dos mujeres con trajes de baño y gorros de natación de la época remando en un pequeño bote de madera ('dinghy') sobre un río tranquilo. Al fondo, se aprecia una embarcación de vela tipo 'Norfolk Wherry' y una caseta de madera junto a la orilla, elementos típicos del paisaje fluvial de la región.",,"Norfolk Broads (río Bure o Thurne), Norfolk, Reino Unido",52.6841,1.5414,Archivo Histórico Vision,gx118l,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Diapositiva,Vidrio,Transmisión,Policromático,Impresión plata gelatina de revelado
transparencia_073,transparencia_073.jpg,Fascismo,image/jpeg,Fascismo; Culto a la personalidad; Riccione,Istituto Luce (Fotógrafo oficial no acreditado),Hacia 1937,"Fotografía de carácter propagandístico que muestra a Benito Mussolini junto a una acompañante femenina (posiblemente su hija Edda) en un bote de remos. La imagen pertenece a las famosas series de vacaciones veraniegas en el Adriático, diseñadas para proyectar una imagen de vigor físico y vitalidad del líder fascista como parte de su culto a la personalidad.",,"Playa de Riccione, Emilia-Romaña, Italia",43.9991,12.6565,Archivo Histórico Vision,qqxbgs,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Negativo,Negativo,Película,Transmisión,Monocromático,Impresión plata gelatina de revelado
transparencia_074,transparencia_074.jpg,Transatlántico,image/jpeg,Transatlántico; Autocromo; San Francisco,Otto von Stetten,c. 1927,"Fotografía en color natural (proceso de placa autocroma o similar) que captura al transatlántico SS Resolute de la Hamburg-American Line atracado en los muelles de San Francisco. La imagen muestra la imponente escala del buque de dos chimeneas frente a la infraestructura portuaria de la época, con figuras humanas en el muelle que proporcionan una referencia de tamaño.",,"The Embarcadero, San Francisco, California, EE. UU.",37.8072,-122.4102,Archivo Histórico Vision,frukdh,Image;StillImage,,es,,http://rightsstatements.org/vocab/NoC-US/1.0/,Positivo,Impresión,Vidrio,Transmisión,Policromático,Placa de vidrio de color (proceso aditivo)
